SaleID,ProductID,ProductName,ProductCategory,EmployeeID,EmployeeName,VenderID,VenderName,CustomerID,CustomerName,SaleDate,SaleAmount,Quantity,Discount,PaymentMethod,PaymentMethodID
1095,1070,Robot Vacuum,Accessories,2007,Grace,3006,VenderG,4039,Ethan,2025-12-30,1543.85,3,0.09,Cryptocurrency,6005
1096,1025,Fitness Tracker,Accessories,2001,Alice,3006,VenderG,4039,Ethan,2025-12-31,701.29,2,0.14,Gift Card,6006
1097,1049,Coffee Maker,Accessories,2002,Bob,3003,VenderD,4023,Lily,2026-01-01,813.61,1,0.02,Cryptocurrency,6005
1098,1011,Webcam,Electronics,2001,Alice,3004,VenderE,4008,Noah,2026-01-02,1021.94,2,0.11,Cash,6001
1099,1080,Dash Cam,Accessories,2002,Bob,3005,VenderF,4045,Ryan,2026-01-03,1063.67,4,0.19,Gift Card,6006
1100,1074,Smart Refrigerator,Accessories,2007,Grace,3001,VenderB,4019,Henry,2026-01-04,491.75,1,0.13,Gift Card,6006
1101,1064,Power Strip,Electronics,2001,Alice,3003,VenderD,4004,Chris,2026-01-05,1374.22,3,0.16,Cryptocurrency,6005
1102,1046,Scanner,Accessories,2001,Alice,3003,VenderD,4019,Henry,2026-01-06,1415.83,4,0.05,Online Payment,6003
1103,1052,Wi-Fi Range Extender,Accessories,2007,Grace,3003,VenderD,4020,Benjamin,2026-01-07,370.37,4,0.16,Gift Card,6006
1104,1070,Robot Vacuum,Electronics,2002,Bob,3006,VenderG,4001,Jane,2026-01-08,1112.53,3,0.07,Gift Card,6006
1105,1001,Smartphone,Electronics,2006,Frank,3006,VenderG,4020,Benjamin,2026-01-09,1257.59,4,0.1,Online Payment,6003
1106,1023,Smart Thermostat,Accessories,2005,Eve,3006,VenderG,4041,Daniel,2026-01-10,453.88,2,0.04,Cryptocurrency,6005
1107,1003,Headphones,Electronics,2003,Charlie,3006,VenderG,4023,Lily,2026-01-11,1799.48,3,0.1,Mobile Payment,6004
1108,1018,Graphics Card,Electronics,2005,Eve,3001,VenderB,4008,Noah,2026-01-12,1017.37,4,0.1,Credit Card,6000
1109,1025,Fitness Tracker,Electronics,2001,Alice,3004,VenderE,4038,Ellie,2026-01-13,318.55,1,0.12,Online Payment,6003
1110,1074,Smart Refrigerator,Accessories,2002,Bob,3009,VenderJ,4029,Hannah,2026-01-14,735.35,3,0.17,Bank Transfer,6002
1111,1039,Bluetooth Speaker,Accessories,2002,Bob,3001,VenderB,4017,Elijah,2026-01-15,1006.22,3,0.06,Cryptocurrency,6005
1112,1049,Coffee Maker,Electronics,2002,Bob,3004,VenderE,4043,Mateo,2026-01-16,119.27,4,0.2,Gift Card,6006
1113,1042,Memory Card,Accessories,2002,Bob,3005,VenderF,4042,Stella,2026-01-17,160.63,3,0.17,Credit Card,6000
1114,1074,Smart Refrigerator,Electronics,2006,Frank,3002,VenderC,4009,Ava,2026-01-18,205.49,3,0.08,Mobile Payment,6004
1115,1066,Wireless Charger,Electronics,2003,Charlie,3005,VenderF,4044,Layla,2026-01-19,1122.46,3,0.05,Cryptocurrency,6005
1116,1011,Webcam,Electronics,2004,David,3004,VenderE,4040,Nora,2026-01-20,738.57,3,0.01,Online Payment,6003
1117,1066,Wireless Charger,Electronics,2001,Alice,3003,VenderD,4047,Luke,2026-01-21,1796.9,3,0.05,Cryptocurrency,6005
1118,1026,Game Console,Electronics,2003,Charlie,3009,VenderJ,4020,Benjamin,2026-01-22,1162.54,3,0.18,Mobile Payment,6004
1119,1053,Laptop Bag,Accessories,2005,Eve,3008,VenderI,4021,Ella,2026-01-23,1543.8,2,0.06,Cash,6001
1120,1065,Monitor Arm,Accessories,2004,David,3007,VenderH,4016,Amelia,2026-01-24,1405.55,4,0.03,Mobile Payment,6004
1121,1048,Electric Kettle,Accessories,2004,David,3006,VenderG,4004,Chris,2026-01-25,1088.61,2,0.0,Bank Transfer,6002
1122,1015,Microphone,Accessories,2002,Bob,3000,VenderA,4005,Sophia,2026-01-26,1514.97,4,0.06,Mobile Payment,6004
1123,1001,Smartphone,Electronics,2003,Charlie,3008,VenderI,4009,Ava,2026-01-27,1134.94,3,0.04,Credit Card,6000
1124,1059,Smartwatch Charger,Electronics,2005,Eve,3008,VenderI,4042,Stella,2026-01-28,832.37,4,0.02,Cash,6001
1125,1053,Laptop Bag,Accessories,2002,Bob,3005,VenderF,4001,Jane,2026-01-29,928.03,2,0.19,Cryptocurrency,6005
1126,1029,TV,Accessories,2002,Bob,3006,VenderG,4006,Liam,2026-01-30,1693.15,4,0.05,Cryptocurrency,6005
1127,1037,Laptop Stand,Electronics,2007,Grace,3002,VenderC,4045,Ryan,2026-01-31,1170.22,3,0.0,Bank Transfer,6002
1128,1027,Smart Doorbell,Electronics,2007,Grace,3004,VenderE,4003,Emma,2026-02-01,816.86,3,0.19,Cash,6001
1129,1024,VR Headset,Electronics,2007,Grace,3006,VenderG,4036,Chloe,2026-02-02,441.51,3,0.12,Bank Transfer,6002
1130,1009,Smartwatch,Accessories,2006,Frank,3000,VenderA,4018,Harper,2026-02-03,1041.18,2,0.02,Cryptocurrency,6005
1131,1059,Smartwatch Charger,Electronics,2001,Alice,3000,VenderA,4027,Zoe,2026-02-04,579.57,1,0.01,Cash,6001
1132,1041,Docking Station,Electronics,2004,David,3004,VenderE,4019,Henry,2026-02-05,1915.6,3,0.02,Online Payment,6003
1133,1039,Bluetooth Speaker,Accessories,2005,Eve,3008,VenderI,4029,Hannah,2026-02-06,1032.87,3,0.12,Mobile Payment,6004
1134,1076,Smart Microwave,Accessories,2004,David,3006,VenderG,4041,Daniel,2026-02-07,117.0,4,0.01,Credit Card,6000
1135,1041,Docking Station,Accessories,2003,Charlie,3000,VenderA,4037,Levi,2026-02-08,276.47,1,0.11,Credit Card,6000
1136,1046,Scanner,Electronics,2001,Alice,3004,VenderE,4001,Jane,2026-02-09,640.22,4,0.13,Online Payment,6003
1137,1036,Desk Lamp,Electronics,2002,Bob,3007,VenderH,4002,Mike,2026-02-10,275.11,2,0.03,Gift Card,6006
1138,1079,Bluetooth Tracker,Accessories,2001,Alice,3007,VenderH,4046,Mila,2026-02-11,1798.53,1,0.1,Cash,6001
1139,1021,Drone,Electronics,2002,Bob,3001,VenderB,4041,Daniel,2026-02-12,1723.27,3,0.19,Mobile Payment,6004
1140,1056,Network Switch,Electronics,2007,Grace,3006,VenderG,4048,Sofia,2026-02-13,1944.64,1,0.17,Online Payment,6003
1141,1026,Game Console,Electronics,2001,Alice,3009,VenderJ,4038,Ellie,2026-02-14,1442.28,3,0.14,Cash,6001
1142,1040,Charging Cable,Accessories,2002,Bob,3004,VenderE,4024,Emily,2026-02-15,1326.38,2,0.1,Mobile Payment,6004
1143,1079,Bluetooth Tracker,Accessories,2004,David,3008,VenderI,4001,Jane,2026-02-16,1854.64,4,0.08,Cash,6001
1144,1033,Bluetooth Adapter,Electronics,2007,Grace,3002,VenderC,4038,Ellie,2026-02-17,1898.15,2,0.09,Credit Card,6000
1145,1031,Smart Plug,Electronics,2007,Grace,3000,VenderA,4014,James,2026-02-18,1767.23,2,0.15,Mobile Payment,6004
1146,1065,Monitor Arm,Electronics,2007,Grace,3003,VenderD,4002,Mike,2026-02-19,1736.8,3,0.11,Credit Card,6000
1147,1011,Webcam,Electronics,2004,David,3006,VenderG,4004,Chris,2026-02-20,1376.24,4,0.15,Credit Card,6000
1148,1039,Bluetooth Speaker,Accessories,2004,David,3000,VenderA,4039,Ethan,2026-02-21,103.05,2,0.19,Mobile Payment,6004
1149,1072,Dehumidifier,Accessories,2004,David,3001,VenderB,4035,Jack,2026-02-22,916.08,1,0.13,Online Payment,6003
1150,1075,Air Fryer,Electronics,2007,Grace,3004,VenderE,4049,Lincoln,2026-02-23,1307.76,2,0.12,Cash,6001
1151,1072,Dehumidifier,Electronics,2001,Alice,3008,VenderI,4050,Hazel,2026-02-24,1139.54,3,0.08,Mobile Payment,6004
1152,1009,Smartwatch,Accessories,2002,Bob,3000,VenderA,4039,Ethan,2026-02-25,1660.14,1,0.04,Cryptocurrency,6005
1153,1047,Tablet Stand,Electronics,2004,David,3003,VenderD,4037,Levi,2026-02-26,1655.91,1,0.07,Credit Card,6000
1154,1019,Cooling Fan,Accessories,2001,Alice,3002,VenderC,4036,Chloe,2026-02-27,1237.5,4,0.1,Cash,6001
1155,1038,Headset,Electronics,2002,Bob,3004,VenderE,4026,Grace,2026-02-28,141.79,1,0.01,Mobile Payment,6004
1156,1059,Smartwatch Charger,Accessories,2007,Grace,3004,VenderE,4004,Chris,2026-03-01,801.73,1,0.1,Online Payment,6003
1157,1065,Monitor Arm,Electronics,2001,Alice,3009,VenderJ,4016,Amelia,2026-03-02,534.75,3,0.17,Mobile Payment,6004
1158,1064,Power Strip,Electronics,2007,Grace,3001,VenderB,4037,Levi,2026-03-03,743.7,4,0.2,Mobile Payment,6004
1159,1050,Smart Oven,Accessories,2006,Frank,3004,VenderE,4044,Layla,2026-03-04,1272.86,2,0.17,Bank Transfer,6002
1160,1035,Monitor Stand,Accessories,2004,David,3008,VenderI,4040,Nora,2026-03-05,226.28,1,0.03,Cryptocurrency,6005
1161,1023,Smart Thermostat,Electronics,2003,Charlie,3004,VenderE,4011,Mason,2026-03-06,142.26,2,0.03,Cash,6001
1162,1026,Game Console,Electronics,2001,Alice,3009,VenderJ,4041,Daniel,2026-03-07,930.06,2,0.08,Mobile Payment,6004
1163,1001,Smartphone,Accessories,2004,David,3001,VenderB,4030,Aiden,2026-03-08,1607.79,2,0.05,Credit Card,6000
1164,1030,E-reader,Accessories,2005,Eve,3006,VenderG,4032,Avery,2026-03-09,158.33,4,0.14,Credit Card,6000
1165,1056,Network Switch,Electronics,2002,Bob,3005,VenderF,4042,Stella,2026-03-10,1713.19,2,0.02,Bank Transfer,6002
1166,1077,Smart Dishwasher,Electronics,2006,Frank,3006,VenderG,4028,Sebastian,2026-03-11,829.37,3,0.09,Credit Card,6000
1167,1065,Monitor Arm,Accessories,2004,David,3007,VenderH,4037,Levi,2026-03-12,324.65,4,0.06,Mobile Payment,6004
1168,1028,Smart Lock,Accessories,2005,Eve,3009,VenderJ,4002,Mike,2026-03-13,1178.25,4,0.12,Cash,6001
1169,1014,External Hard Drive,Accessories,2001,Alice,3004,VenderE,4037,Levi,2026-03-14,1909.49,4,0.16,Bank Transfer,6002
1170,1011,Webcam,Accessories,2001,Alice,3001,VenderB,4040,Nora,2026-03-15,1130.77,4,0.18,Cryptocurrency,6005
1171,1027,Smart Doorbell,Accessories,2005,Eve,3006,VenderG,4039,Ethan,2026-03-16,1404.61,1,0.19,Gift Card,6006
1172,1023,Smart Thermostat,Electronics,2006,Frank,3006,VenderG,4029,Hannah,2026-03-17,1651.2,1,0.07,Bank Transfer,6002
1173,1020,Projector,Electronics,2005,Eve,3007,VenderH,4046,Mila,2026-03-18,1618.75,2,0.17,Online Payment,6003
1174,1009,Smartwatch,Accessories,2002,Bob,3006,VenderG,4021,Ella,2026-03-19,238.93,1,0.12,Online Payment,6003
1175,1077,Smart Dishwasher,Electronics,2001,Alice,3009,VenderJ,4037,Levi,2026-03-20,1507.89,4,0.14,Cash,6001
1176,1017,Flash Drive,Electronics,2005,Eve,3006,VenderG,4031,Samuel,2026-03-21,1903.95,2,0.17,Cash,6001
1177,1013,Router,Accessories,2003,Charlie,3008,VenderI,4042,Stella,2026-03-22,1431.24,3,0.03,Gift Card,6006
1178,1033,Bluetooth Adapter,Electronics,2003,Charlie,3007,VenderH,4009,Ava,2026-03-23,1689.24,1,0.19,Bank Transfer,6002
1179,1057,NAS Drive,Electronics,2005,Eve,3001,VenderB,4031,Samuel,2026-03-24,1022.54,4,0.11,Mobile Payment,6004
1180,1075,Air Fryer,Electronics,2002,Bob,3001,VenderB,4042,Stella,2026-03-25,706.23,2,0.07,Mobile Payment,6004
1181,1021,Drone,Accessories,2001,Alice,3006,VenderG,4003,Emma,2026-03-26,1384.85,1,0.07,Online Payment,6003
1182,1069,Electric Bike,Accessories,2003,Charlie,3009,VenderJ,4028,Sebastian,2026-03-27,1035.18,4,0.15,Cash,6001
1183,1035,Monitor Stand,Electronics,2005,Eve,3009,VenderJ,4044,Layla,2026-03-28,1801.05,2,0.14,Gift Card,6006
1184,1044,Alarm System,Electronics,2007,Grace,3002,VenderC,4007,Olivia,2026-03-29,1951.33,1,0.15,Cash,6001
1185,1035,Monitor Stand,Electronics,2005,Eve,3000,VenderA,4019,Henry,2026-03-30,1657.62,3,0.05,Mobile Payment,6004
1186,1021,Drone,Electronics,2004,David,3008,VenderI,4046,Mila,2026-03-31,1986.09,1,0.03,Online Payment,6003
1187,1077,Smart Dishwasher,Electronics,2005,Eve,3002,VenderC,4006,Liam,2026-04-01,761.9,4,0.14,Mobile Payment,6004
1188,1079,Bluetooth Tracker,Electronics,2002,Bob,3000,VenderA,4000,John,2026-04-02,1801.94,4,0.06,Mobile Payment,6004
1189,1060,Soundbar,Accessories,2003,Charlie,3005,VenderF,4024,Emily,2026-04-03,726.87,3,0.04,Bank Transfer,6002
1190,1055,Server,Electronics,2004,David,3003,VenderD,4025,Jackson,2026-04-04,324.27,3,0.04,Cash,6001
1191,1032,Gaming Chair,Electronics,2003,Charlie,3000,VenderA,4008,Noah,2026-04-05,1280.61,2,0.03,Bank Transfer,6002
1192,1044,Alarm System,Accessories,2003,Charlie,3003,VenderD,4022,Alexander,2026-04-06,964.48,2,0.09,Bank Transfer,6002
1193,1035,Monitor Stand,Electronics,2002,Bob,3007,VenderH,4039,Ethan,2026-04-07,1851.23,4,0.05,Mobile Payment,6004
1194,1019,Cooling Fan,Electronics,2005,Eve,3006,VenderG,4001,Jane,2026-04-08,1035.17,1,0.18,Online Payment,6003
1195,1017,Flash Drive,Electronics,2002,Bob,3000,VenderA,4025,Jackson,2026-04-09,1862.5,3,0.14,Mobile Payment,6004
1196,1037,Laptop Stand,Electronics,2005,Eve,3009,VenderJ,4013,Mia,2026-04-10,249.4,2,0.15,Cryptocurrency,6005
1197,1066,Wireless Charger,Accessories,2004,David,3008,VenderI,4043,Mateo,2026-04-11,1677.97,4,0.08,Online Payment,6003
1198,1022,Smart Light,Electronics,2002,Bob,3005,VenderF,4030,Aiden,2026-04-12,1542.32,4,0.12,Gift Card,6006
1199,1015,Microphone,Accessories,2002,Bob,3001,VenderB,4025,Jackson,2026-04-13,1467.96,4,0.1,Cash,6001
1200,1058,Security Camera,Electronics,2007,Grace,3002,VenderC,4048,Sofia,2026-04-14,774.76,3,0.03,Cryptocurrency,6005
1201,1068,Hoverboard,Electronics,2006,Frank,3006,VenderG,4018,Harper,2026-04-15,1589.14,3,0.01,Cryptocurrency,6005
1202,1067,Electric Scooter,Accessories,2001,Alice,3002,VenderC,4037,Levi,2026-04-16,1018.26,3,0.14,Cryptocurrency,6005
1203,1020,Projector,Electronics,2002,Bob,3002,VenderC,4004,Chris,2026-04-17,1458.89,1,0.02,Credit Card,6000
1204,1077,Smart Dishwasher,Accessories,2006,Frank,3004,VenderE,4005,Sophia,2026-04-18,1149.23,3,0.01,Cash,6001
1205,1077,Smart Dishwasher,Accessories,2001,Alice,3002,VenderC,4034,Scarlett,2026-04-19,399.14,4,0.09,Mobile Payment,6004
1206,1069,Electric Bike,Accessories,2007,Grace,3002,VenderC,4015,Charlotte,2026-04-20,222.66,3,0.15,Online Payment,6003
1207,1011,Webcam,Electronics,2005,Eve,3004,VenderE,4030,Aiden,2026-04-21,795.75,1,0.15,Cryptocurrency,6005
1208,1015,Microphone,Electronics,2005,Eve,3004,VenderE,4017,Elijah,2026-04-22,1872.3,1,0.17,Credit Card,6000
1209,1080,Dash Cam,Electronics,2005,Eve,3008,VenderI,4013,Mia,2026-04-23,1106.5,4,0.04,Cryptocurrency,6005
1210,1013,Router,Electronics,2006,Frank,3000,VenderA,4024,Emily,2026-04-24,1624.16,2,0.2,Online Payment,6003
1211,1060,Soundbar,Accessories,2006,Frank,3000,VenderA,4014,James,2026-04-25,1194.31,3,0.15,Gift Card,6006
1212,1070,Robot Vacuum,Electronics,2001,Alice,3008,VenderI,4025,Jackson,2026-04-26,1920.02,3,0.03,Online Payment,6003
1213,1045,3D Printer,Electronics,2005,Eve,3004,VenderE,4035,Jack,2026-04-27,801.97,1,0.17,Gift Card,6006
1214,1031,Smart Plug,Accessories,2003,Charlie,3003,VenderD,4010,Isabella,2026-04-28,208.4,1,0.1,Credit Card,6000
1215,1014,External Hard Drive,Accessories,2002,Bob,3001,VenderB,4036,Chloe,2026-04-29,1583.27,2,0.01,Credit Card,6000
1216,1043,Action Camera,Electronics,2006,Frank,3008,VenderI,4040,Nora,2026-04-30,1440.37,1,0.03,Cash,6001
1217,1016,USB Hub,Accessories,2006,Frank,3005,VenderF,4036,Chloe,2026-05-01,1102.32,1,0.09,Bank Transfer,6002
1218,1040,Charging Cable,Accessories,2006,Frank,3008,VenderI,4006,Liam,2026-05-02,720.14,1,0.11,Cryptocurrency,6005
1219,1053,Laptop Bag,Accessories,2001,Alice,3004,VenderE,4017,Elijah,2026-05-03,457.7,1,0.19,Credit Card,6000
1220,1043,Action Camera,Accessories,2005,Eve,3003,VenderD,4049,Lincoln,2026-05-04,1016.32,2,0.04,Cryptocurrency,6005
1221,1004,Monitor,Accessories,2003,Charlie,3006,VenderG,4019,Henry,2026-05-05,1365.78,3,0.09,Bank Transfer,6002
1222,1026,Game Console,Electronics,2002,Bob,3004,VenderE,4001,Jane,2026-05-06,1199.88,3,0.05,Bank Transfer,6002
1223,1077,Smart Dishwasher,Electronics,2002,Bob,3007,VenderH,4025,Jackson,2026-05-07,931.23,3,0.11,Bank Transfer,6002
1224,1078,Wine Fridge,Electronics,2005,Eve,3007,VenderH,4022,Alexander,2026-05-08,1125.42,3,0.18,Gift Card,6006
1225,1042,Memory Card,Electronics,2003,Charlie,3001,VenderB,4031,Samuel,2026-05-09,305.11,3,0.11,Bank Transfer,6002
1226,1030,E-reader,Electronics,2001,Alice,3004,VenderE,4012,Lucas,2026-05-10,1422.1,4,0.1,Credit Card,6000
1227,1016,USB Hub,Electronics,2006,Frank,3009,VenderJ,4012,Lucas,2026-05-11,1495.09,4,0.15,Cryptocurrency,6005
1228,1053,Laptop Bag,Electronics,2006,Frank,3007,VenderH,4016,Amelia,2026-05-12,121.76,1,0.03,Online Payment,6003
1229,1061,Smart Glasses,Accessories,2007,Grace,3002,VenderC,4024,Emily,2026-05-13,613.99,4,0.18,Cryptocurrency,6005
1230,1031,Smart Plug,Electronics,2005,Eve,3006,VenderG,4021,Ella,2026-05-14,275.02,3,0.12,Cryptocurrency,6005
1231,1039,Bluetooth Speaker,Electronics,2002,Bob,3002,VenderC,4026,Grace,2026-05-15,1996.64,1,0.14,Credit Card,6000
1232,1012,Speaker,Electronics,2006,Frank,3005,VenderF,4016,Amelia,2026-05-16,1227.35,3,0.16,Credit Card,6000
1233,1034,Power Bank,Accessories,2007,Grace,3001,VenderB,4025,Jackson,2026-05-17,984.9,3,0.13,Mobile Payment,6004
1234,1004,Monitor,Electronics,2002,Bob,3005,VenderF,4037,Levi,2026-05-18,979.7,1,0.13,Mobile Payment,6004
1235,1072,Dehumidifier,Electronics,2002,Bob,3005,VenderF,4013,Mia,2026-05-19,1933.07,3,0.15,Cash,6001
1236,1028,Smart Lock,Accessories,2005,Eve,3007,VenderH,4013,Mia,2026-05-20,1353.73,4,0.01,Bank Transfer,6002
1237,1069,Electric Bike,Electronics,2004,David,3004,VenderE,4011,Mason,2026-05-21,420.45,1,0.08,Bank Transfer,6002
1238,1024,VR Headset,Electronics,2007,Grace,3000,VenderA,4004,Chris,2026-05-22,951.5,2,0.19,Mobile Payment,6004
1239,1021,Drone,Accessories,2004,David,3007,VenderH,4036,Chloe,2026-05-23,1570.97,2,0.05,Online Payment,6003
1240,1065,Monitor Arm,Electronics,2004,David,3008,VenderI,4003,Emma,2026-05-24,904.37,2,0.11,Cash,6001
1241,1044,Alarm System,Accessories,2007,Grace,3000,VenderA,4028,Sebastian,2026-05-25,688.11,3,0.04,Cryptocurrency,6005
1242,1068,Hoverboard,Electronics,2003,Charlie,3004,VenderE,4024,Emily,2026-05-26,1983.31,3,0.06,Online Payment,6003
1243,1071,Humidifier,Electronics,2005,Eve,3005,VenderF,4044,Layla,2026-05-27,1877.71,3,0.14,Mobile Payment,6004
1244,1000,Laptop,Electronics,2007,Grace,3003,VenderD,4003,Emma,2026-05-28,1888.96,3,0.13,Cryptocurrency,6005
1245,1043,Action Camera,Accessories,2002,Bob,3001,VenderB,4049,Lincoln,2026-05-29,350.18,1,0.08,Online Payment,6003
1246,1074,Smart Refrigerator,Accessories,2007,Grace,3004,VenderE,4015,Charlotte,2026-05-30,545.08,2,0.19,Bank Transfer,6002
1247,1038,Headset,Accessories,2006,Frank,3003,VenderD,4049,Lincoln,2026-05-31,939.93,4,0.16,Mobile Payment,6004
1248,1053,Laptop Bag,Electronics,2007,Grace,3006,VenderG,4001,Jane,2026-06-01,1681.05,1,0.05,Cryptocurrency,6005
1249,1074,Smart Refrigerator,Electronics,2003,Charlie,3005,VenderF,4022,Alexander,2026-06-02,1499.97,2,0.09,Online Payment,6003
1250,1028,Smart Lock,Accessories,2004,David,3002,VenderC,4003,Emma,2026-06-03,1714.37,2,0.18,Cash,6001
1251,1053,Laptop Bag,Accessories,2001,Alice,3008,VenderI,4019,Henry,2026-06-04,1849.45,1,0.0,Cash,6001
1252,1015,Microphone,Electronics,2003,Charlie,3003,VenderD,4016,Amelia,2026-06-05,1583.46,1,0.12,Credit Card,6000
1253,1019,Cooling Fan,Electronics,2003,Charlie,3004,VenderE,4005,Sophia,2026-06-06,597.36,1,0.05,Gift Card,6006
1254,1045,3D Printer,Electronics,2005,Eve,3002,VenderC,4017,Elijah,2026-06-07,642.35,4,0.01,Cryptocurrency,6005
1255,1066,Wireless Charger,Electronics,2006,Frank,3007,VenderH,4019,Henry,2026-06-08,769.73,2,0.18,Mobile Payment,6004
1256,1064,Power Strip,Accessories,2003,Charlie,3006,VenderG,4038,Ellie,2026-06-09,675.84,4,0.16,Mobile Payment,6004
1257,1057,NAS Drive,Electronics,2007,Grace,3006,VenderG,4044,Layla,2026-06-10,573.29,4,0.04,Cryptocurrency,6005
1258,1052,Wi-Fi Range Extender,Electronics,2006,Frank,3007,VenderH,4040,Nora,2026-06-11,1529.72,4,0.17,Mobile Payment,6004
1259,1000,Laptop,Electronics,2005,Eve,3006,VenderG,4033,Owen,2026-06-12,164.58,4,0.03,Bank Transfer,6002
1260,1080,Dash Cam,Electronics,2007,Grace,3002,VenderC,4039,Ethan,2026-06-13,1483.95,4,0.1,Bank Transfer,6002
1261,1065,Monitor Arm,Electronics,2001,Alice,3002,VenderC,4045,Ryan,2026-06-14,1664.77,1,0.15,Mobile Payment,6004
1262,1028,Smart Lock,Electronics,2002,Bob,3001,VenderB,4023,Lily,2026-06-15,225.48,4,0.11,Cryptocurrency,6005
1263,1069,Electric Bike,Electronics,2002,Bob,3000,VenderA,4017,Elijah,2026-06-16,217.51,3,0.17,Online Payment,6003
1264,1007,Printer,Accessories,2004,David,3004,VenderE,4029,Hannah,2026-06-17,642.38,1,0.12,Bank Transfer,6002
1265,1028,Smart Lock,Accessories,2004,David,3003,VenderD,4000,John,2026-06-18,495.78,2,0.09,Cryptocurrency,6005
1266,1050,Smart Oven,Accessories,2001,Alice,3001,VenderB,4022,Alexander,2026-06-19,1204.15,2,0.19,Mobile Payment,6004
1267,1032,Gaming Chair,Electronics,2002,Bob,3000,VenderA,4028,Sebastian,2026-06-20,1383.36,1,0.01,Bank Transfer,6002
1268,1002,Tablet,Accessories,2004,David,3002,VenderC,4040,Nora,2026-06-21,1304.87,4,0.1,Cryptocurrency,6005
1269,1059,Smartwatch Charger,Electronics,2006,Frank,3005,VenderF,4040,Nora,2026-06-22,778.96,1,0.13,Credit Card,6000
1270,1034,Power Bank,Electronics,2003,Charlie,3001,VenderB,4031,Samuel,2026-06-23,1046.96,2,0.17,Cash,6001
1271,1068,Hoverboard,Electronics,2005,Eve,3009,VenderJ,4001,Jane,2026-06-24,1315.98,2,0.11,Gift Card,6006
1272,1075,Air Fryer,Electronics,2007,Grace,3006,VenderG,4047,Luke,2026-06-25,326.91,1,0.18,Credit Card,6000
1273,1019,Cooling Fan,Accessories,2004,David,3006,VenderG,4035,Jack,2026-06-26,536.07,3,0.09,Mobile Payment,6004
1274,1072,Dehumidifier,Electronics,2001,Alice,3002,VenderC,4044,Layla,2026-06-27,1791.94,3,0.06,Cryptocurrency,6005
1275,1038,Headset,Electronics,2007,Grace,3000,VenderA,4016,Amelia,2026-06-28,750.42,3,0.19,Cash,6001
1276,1003,Headphones,Accessories,2002,Bob,3008,VenderI,4042,Stella,2026-06-29,1622.2,2,0.13,Online Payment,6003
1277,1018,Graphics Card,Accessories,2001,Alice,3004,VenderE,4001,Jane,2026-06-30,576.88,3,0.09,Mobile Payment,6004
1278,1044,Alarm System,Accessories,2005,Eve,3001,VenderB,4003,Emma,2026-07-01,179.12,3,0.18,Online Payment,6003
1279,1042,Memory Card,Electronics,2005,Eve,3007,VenderH,4043,Mateo,2026-07-02,1050.76,1,0.14,Online Payment,6003
1280,1012,Speaker,Accessories,2001,Alice,3009,VenderJ,4033,Owen,2026-07-03,1795.72,4,0.13,Bank Transfer,6002
1281,1012,Speaker,Electronics,2004,David,3009,VenderJ,4000,John,2026-07-04,1656.64,4,0.15,Bank Transfer,6002
1282,1059,Smartwatch Charger,Electronics,2004,David,3003,VenderD,4022,Alexander,2026-07-05,580.58,1,0.15,Cash,6001
1283,1056,Network Switch,Accessories,2002,Bob,3009,VenderJ,4005,Sophia,2026-07-06,1828.88,4,0.1,Cash,6001
1284,1051,Air Purifier,Accessories,2006,Frank,3006,VenderG,4015,Charlotte,2026-07-07,1011.46,3,0.08,Cryptocurrency,6005
1285,1052,Wi-Fi Range Extender,Accessories,2002,Bob,3004,VenderE,4001,Jane,2026-07-08,193.1,2,0.18,Bank Transfer,6002
1286,1042,Memory Card,Electronics,2003,Charlie,3002,VenderC,4045,Ryan,2026-07-09,153.06,3,0.1,Gift Card,6006
1287,1071,Humidifier,Electronics,2006,Frank,3009,VenderJ,4011,Mason,2026-07-10,1021.72,1,0.04,Cash,6001
1288,1071,Humidifier,Electronics,2007,Grace,3007,VenderH,4026,Grace,2026-07-11,1138.01,4,0.1,Cryptocurrency,6005
1289,1041,Docking Station,Electronics,2003,Charlie,3001,VenderB,4018,Harper,2026-07-12,251.83,1,0.01,Credit Card,6000
