Date,Item Code,Wholesale Price (RMB/kg)
2021-08-10,102900005116233,6.0
2021-08-10,102900005116257,10.32
2021-08-10,102900005116509,5.01
2021-08-10,102900005116530,16.0
2021-08-10,102900005116547,4.31
2021-08-10,102900005116714,6.7
2021-08-10,102900005116790,4.52
2021-08-10,102900005116899,6.4
2021-08-10,102900005116912,8.47
2021-08-10,102900005116943,7.52
2021-08-10,102900005118817,9.88
2021-08-10,102900005118824,5.94
2021-08-10,102900005118831,3.7
2021-08-10,102900005119098,16.44
2021-08-10,102900005119944,7.76
2021-08-10,102900005119968,3.69
2021-08-10,102900005119975,2.0
2021-08-10,102900005125808,5.77
2021-08-10,102900005125815,5.63
2021-08-10,102900011001806,3.74
2021-08-10,102900011006948,13.35
2021-08-10,102900011008164,4.96
2021-08-10,102900011008522,4.18
2021-08-10,102900011009970,5.44
2021-08-10,102900011012994,2.71
2021-08-10,102900011013274,3.96
2021-08-10,102900011016701,3.46
2021-08-10,102900011022030,2.4
2021-08-10,102900011022764,2.51
2021-08-10,102900011027479,5.94
2021-08-10,102900051000463,6.82
2021-08-10,102900051000944,22.0
2021-08-10,102900051004294,3.62
2021-08-10,102900051009336,16.76
2021-08-10,102900051010455,3.08
2021-08-10,106949711300068,2.08
2021-08-10,106958851400125,2.15
2021-08-11,102900005115762,2.12
2021-08-11,102900005115779,5.25
2021-08-11,102900005115786,1.94
2021-08-11,102900005115793,9.24
2021-08-11,102900005115823,4.85
2021-08-11,102900005115908,4.93
2021-08-11,102900005115946,1.95
2021-08-11,102900005115960,1.4
2021-08-11,102900005115984,3.65
2021-08-11,102900005116226,3.61
2021-08-11,102900005116233,6.49
2021-08-11,102900005116257,10.4
2021-08-11,102900005116509,5.01
2021-08-11,102900005116530,16.0
2021-08-11,102900005116547,4.32
2021-08-11,102900005116714,6.78
2021-08-11,102900005116790,4.44
2021-08-11,102900005116899,6.4
2021-08-11,102900005116912,8.22
2021-08-11,102900005116943,8.47
2021-08-11,102900005117209,8.01
2021-08-11,102900005118824,5.61
2021-08-11,102900005118831,3.7
2021-08-11,102900005119098,16.97
2021-08-11,102900005119944,7.66
2021-08-11,102900005119968,3.97
2021-08-11,102900005119975,2.0
2021-08-11,102900005123880,5.15
2021-08-11,102900005125808,5.76
2021-08-11,102900005125815,5.67
2021-08-11,102900011000328,3.49
2021-08-11,102900011001806,3.73
2021-08-11,102900011006948,11.44
2021-08-11,102900011008164,5.0
2021-08-11,102900011008522,3.95
2021-08-11,102900011009246,7.53
2021-08-11,102900011009970,5.45
2021-08-11,102900011012994,2.71
2021-08-11,102900011013274,3.97
2021-08-11,102900011016701,3.35
2021-08-11,102900011022030,2.4
2021-08-11,102900011022764,2.5
2021-08-11,102900051000463,7.06
2021-08-11,102900051000944,22.0
2021-08-11,102900051004294,3.7
2021-08-11,102900051009336,16.76
2021-08-11,102900051010455,3.1
2021-08-11,106949711300068,2.02
2021-08-11,106958851400125,2.37
2021-08-12,102900005115762,2.16
2021-08-12,102900005115779,5.2
2021-08-12,102900005115786,1.95
2021-08-12,102900005115793,9.03
2021-08-12,102900005115823,4.88
2021-08-12,102900005115908,4.94
2021-08-12,102900005115946,1.95
2021-08-12,102900005115960,1.48
2021-08-12,102900005115984,4.19
2021-08-12,102900005116226,3.61
2021-08-12,102900005116233,6.59
2021-08-12,102900005116257,9.7
2021-08-12,102900005116509,5.12
2021-08-12,102900005116530,16.0
2021-08-12,102900005116547,4.33
2021-08-12,102900005116714,7.06
2021-08-12,102900005116790,4.44
2021-08-12,102900005116899,6.04
2021-08-12,102900005116912,8.4
2021-08-12,102900005116943,9.01
2021-08-12,102900005117209,8.01
2021-08-12,102900005118817,11.4
2021-08-12,102900005118824,5.65
2021-08-12,102900005118831,3.33
2021-08-12,102900005119098,16.97
2021-08-12,102900005119944,7.9
2021-08-12,102900005119968,4.58
2021-08-12,102900005119975,2.0
2021-08-12,102900005125808,5.93
2021-08-12,102900005125815,5.79
2021-08-12,102900011000328,3.81
2021-08-12,102900011001806,3.84
2021-08-12,102900011006948,10.83
2021-08-12,102900011008164,4.67
2021-08-12,102900011008522,4.07
2021-08-12,102900011009246,7.31
2021-08-12,102900011009970,5.45
2021-08-12,102900011012994,2.79
2021-08-12,102900011013274,4.03
2021-08-12,102900011016701,3.88
2021-08-12,102900011022030,2.4
2021-08-12,102900011022764,2.56
2021-08-12,102900011027479,5.49
2021-08-12,102900051000463,6.81
2021-08-12,102900051000944,22.0
2021-08-12,102900051004294,3.81
2021-08-12,102900051009336,16.74
2021-08-12,102900051010455,3.48
2021-08-12,106949711300068,2.0
2021-08-12,106958851400125,2.3
2021-08-13,102900005115762,3.81
2021-08-13,102900005115779,5.07
2021-08-13,102900005115786,1.9
2021-08-13,102900005115793,8.62
2021-08-13,102900005115823,5.03
2021-08-13,102900005115908,4.94
2021-08-13,102900005115946,1.92
2021-08-13,102900005115960,1.69
2021-08-13,102900005115984,4.08
2021-08-13,102900005116226,3.61
2021-08-13,102900005116233,6.53
2021-08-13,102900005116257,8.24
2021-08-13,102900005116509,5.86
2021-08-13,102900005116530,16.0
2021-08-13,102900005116547,4.45
2021-08-13,102900005116714,7.26
2021-08-13,102900005116790,4.51
2021-08-13,102900005116899,6.02
2021-08-13,102900005116912,8.61
2021-08-13,102900005116943,8.89
2021-08-13,102900005117209,7.96
2021-08-13,102900005118817,10.45
2021-08-13,102900005118831,3.33
2021-08-13,102900005119098,16.98
2021-08-13,102900005119944,8.02
2021-08-13,102900005119968,4.17
2021-08-13,102900005119975,2.0
2021-08-13,102900005123880,5.5
2021-08-13,102900005125808,6.55
2021-08-13,102900005125815,5.83
2021-08-13,102900011000328,4.1
2021-08-13,102900011001219,5.19
2021-08-13,102900011001806,3.86
2021-08-13,102900011006948,10.22
2021-08-13,102900011008164,3.62
2021-08-13,102900011008522,3.8
2021-08-13,102900011009246,7.38
2021-08-13,102900011009970,5.45
2021-08-13,102900011012994,2.85
2021-08-13,102900011013274,3.97
2021-08-13,102900011016701,4.59
2021-08-13,102900011022030,2.4
2021-08-13,102900011022764,2.94
2021-08-13,102900011027479,5.58
2021-08-13,102900051000463,5.97
2021-08-13,102900051000944,22.0
2021-08-13,102900051004294,3.81
2021-08-13,102900051010455,3.61
2021-08-13,106949711300068,1.97
2021-08-13,106958851400125,2.4
2021-08-14,102900005115762,2.19
2021-08-14,102900005115779,5.08
2021-08-14,102900005115786,1.91
2021-08-14,102900005115793,8.42
2021-08-14,102900005115823,5.17
2021-08-14,102900005115908,4.94
2021-08-14,102900005115946,1.9
2021-08-14,102900005115960,1.9
2021-08-14,102900005115984,4.28
2021-08-14,102900005116226,3.53
2021-08-14,102900005116233,6.07
2021-08-14,102900005116257,6.72
2021-08-14,102900005116509,5.86
2021-08-14,102900005116530,16.0
2021-08-14,102900005116547,4.53
2021-08-14,102900005116714,7.3
2021-08-14,102900005116790,4.36
2021-08-14,102900005116899,6.0
2021-08-14,102900005116905,3.0
2021-08-14,102900005116912,8.46
2021-08-14,102900005116943,8.42
2021-08-14,102900005118817,10.38
2021-08-14,102900005118831,3.33
2021-08-14,102900005119098,15.68
2021-08-14,102900005119944,7.92
2021-08-14,102900005119968,4.81
2021-08-14,102900005119975,2.0
2021-08-14,102900005123880,6.58
2021-08-14,102900005125808,6.35
2021-08-14,102900005125815,5.77
2021-08-14,102900011000328,3.66
2021-08-14,102900011001806,3.82
2021-08-14,102900011006948,10.38
2021-08-14,102900011008164,3.57
2021-08-14,102900011008522,3.78
2021-08-14,102900011009246,7.49
2021-08-14,102900011009970,6.28
2021-08-14,102900011012994,2.8
2021-08-14,102900011013274,3.93
2021-08-14,102900011016701,4.4
2021-08-14,102900011022764,1.62
2021-08-14,102900011027479,5.59
2021-08-14,102900051000463,5.46
2021-08-14,102900051000944,22.0
2021-08-14,102900051004294,3.74
2021-08-14,102900051009336,16.85
2021-08-14,102900051010455,3.71
2021-08-14,106949711300068,1.94
2021-08-14,106958851400125,2.29
2021-08-15,102900005115779,5.18
2021-08-15,102900005115786,1.86
2021-08-15,102900005115823,5.14
2021-08-15,102900005115908,4.93
2021-08-15,102900005115946,1.86
2021-08-15,102900005115960,1.9
2021-08-15,102900005115984,4.28
2021-08-15,102900005116226,3.46
2021-08-15,102900005116233,6.14
2021-08-15,102900005116257,6.27
2021-08-15,102900005116509,5.86
2021-08-15,102900005116530,16.0
2021-08-15,102900005116547,4.53
2021-08-15,102900005116714,7.35
2021-08-15,102900005116790,4.36
2021-08-15,102900005116899,6.0
2021-08-15,102900005116905,3.0
2021-08-15,102900005116912,8.52
2021-08-15,102900005116943,8.24
2021-08-15,102900005117209,6.9
2021-08-15,102900005118817,9.17
2021-08-15,102900005118824,6.48
2021-08-15,102900005118831,3.32
2021-08-15,102900005119098,11.53
2021-08-15,102900005119944,7.96
2021-08-15,102900005119968,5.36
2021-08-15,102900005119975,2.0
2021-08-15,102900005123880,6.6
2021-08-15,102900005125808,6.31
2021-08-15,102900005125815,5.82
2021-08-15,102900011000328,3.68
2021-08-15,102900011001219,5.18
2021-08-15,102900011001806,3.87
2021-08-15,102900011006948,10.45
2021-08-15,102900011008164,4.01
2021-08-15,102900011008522,3.83
2021-08-15,102900011009246,7.46
2021-08-15,102900011009970,5.45
2021-08-15,102900011012994,2.8
2021-08-15,102900011013274,3.97
2021-08-15,102900011016701,4.47
2021-08-15,102900011022030,2.4
2021-08-15,102900011022764,1.76
2021-08-15,102900011027479,5.6
2021-08-15,102900051000463,5.35
2021-08-15,102900051000944,22.0
2021-08-15,102900051004294,3.99
2021-08-15,102900051009336,16.84
2021-08-15,102900051010455,4.03
2021-08-15,106949711300068,1.96
2021-08-15,106958851400125,2.32
2021-08-16,102900005115762,5.51
2021-08-16,102900005115779,5.17
2021-08-16,102900005115786,1.84
2021-08-16,102900005115793,8.47
2021-08-16,102900005115823,5.12
2021-08-16,102900005115908,4.93
2021-08-16,102900005115946,1.84
2021-08-16,102900005115960,1.9
2021-08-16,102900005115984,4.28
2021-08-16,102900005116226,3.52
2021-08-16,102900005116233,6.07
2021-08-16,102900005116257,5.61
2021-08-16,102900005116509,5.86
2021-08-16,102900005116530,16.0
2021-08-16,102900005116547,4.53
2021-08-16,102900005116714,7.4
2021-08-16,102900005116790,4.39
2021-08-16,102900005116899,6.0
2021-08-16,102900005116912,8.42
2021-08-16,102900005116943,8.35
2021-08-16,102900005117209,7.19
2021-08-16,102900005118817,9.07
2021-08-16,102900005118824,6.56
2021-08-16,102900005118831,3.32
2021-08-16,102900005119098,11.71
2021-08-16,102900005119944,7.75
2021-08-16,102900005119968,5.24
2021-08-16,102900005119975,2.0
2021-08-16,102900005123880,6.61
2021-08-16,102900005125808,6.33
2021-08-16,102900005125815,5.55
2021-08-16,102900011000328,4.12
2021-08-16,102900011006689,2.0
2021-08-16,102900011006948,10.4
2021-08-16,102900011007495,3.93
2021-08-16,102900011008164,4.03
2021-08-16,102900011008522,4.08
2021-08-16,102900011009246,7.37
2021-08-16,102900011009970,5.43
2021-08-16,102900011013274,3.94
2021-08-16,102900011016701,4.47
2021-08-16,102900011022030,2.4
2021-08-16,102900011022764,2.54
2021-08-16,102900051000463,5.17
2021-08-16,102900051000944,22.0
2021-08-16,102900051004294,3.97
2021-08-16,102900051009336,16.68
2021-08-16,102900051010455,4.28
2021-08-16,106949711300068,1.9
2021-08-16,106958851400125,2.15
2021-08-17,102900005115779,5.21
2021-08-17,102900005115793,9.15
2021-08-17,102900005115823,5.12
2021-08-17,102900005115908,4.91
2021-08-17,102900005115960,1.93
2021-08-17,102900005115984,4.28
2021-08-17,102900005116226,3.59
2021-08-17,102900005116233,5.54
2021-08-17,102900005116257,5.11
2021-08-17,102900005116509,5.86
2021-08-17,102900005116530,15.02
2021-08-17,102900005116547,4.52
2021-08-17,102900005116714,7.41
2021-08-17,102900005116790,4.43
2021-08-17,102900005116899,6.0
2021-08-17,102900005116912,8.41
2021-08-17,102900005116943,7.48
2021-08-17,102900005117209,7.29
2021-08-17,102900005118817,9.8
2021-08-17,102900005118824,6.65
2021-08-17,102900005118831,3.31
2021-08-17,102900005119098,11.86
2021-08-17,102900005119944,7.72
2021-08-17,102900005119968,4.56
2021-08-17,102900005119975,2.0
2021-08-17,102900005123880,6.43
2021-08-17,102900005125808,6.29
2021-08-17,102900005125815,5.53
2021-08-17,102900011000328,4.48
2021-08-17,102900011001806,3.86
2021-08-17,102900011006948,10.34
2021-08-17,102900011008164,4.19
2021-08-17,102900011008522,4.03
2021-08-17,102900011009970,5.94
2021-08-17,102900011012994,2.96
2021-08-17,102900011013274,4.05
2021-08-17,102900011016701,4.83
2021-08-17,102900011022764,3.08
2021-08-17,102900051000463,5.34
2021-08-17,102900051000944,22.0
2021-08-17,102900051004294,3.92
2021-08-17,102900051009336,16.63
2021-08-17,102900051010455,4.28
2021-08-17,106949711300068,1.92
2021-08-17,106958851400125,2.3
2021-08-18,102900005115762,5.53
2021-08-18,102900005115779,5.26
2021-08-18,102900005115786,3.04
2021-08-18,102900005115793,9.3
2021-08-18,102900005115823,5.2
2021-08-18,102900005115908,4.91
2021-08-18,102900005115946,3.48
2021-08-18,102900005115960,2.0
2021-08-18,102900005115984,4.25
2021-08-18,102900005116226,3.81
2021-08-18,102900005116233,5.75
2021-08-18,102900005116257,4.95
2021-08-18,102900005116509,6.13
2021-08-18,102900005116530,15.0
2021-08-18,102900005116547,4.5
2021-08-18,102900005116714,7.49
2021-08-18,102900005116790,4.49
2021-08-18,102900005116899,6.0
2021-08-18,102900005116912,8.53
2021-08-18,102900005116943,8.11
2021-08-18,102900005118817,9.99
2021-08-18,102900005118824,7.07
2021-08-18,102900005118831,3.31
2021-08-18,102900005119098,11.91
2021-08-18,102900005119944,7.96
2021-08-18,102900005119968,4.56
2021-08-18,102900005119975,2.0
2021-08-18,102900005125808,6.32
2021-08-18,102900005125815,5.79
2021-08-18,102900011000328,4.11
2021-08-18,102900011001806,3.86
2021-08-18,102900011006948,10.43
2021-08-18,102900011008164,4.07
2021-08-18,102900011008522,3.92
2021-08-18,102900011009246,7.36
2021-08-18,102900011009970,6.44
2021-08-18,102900011012994,3.0
2021-08-18,102900011016701,5.08
2021-08-18,102900011022030,2.4
2021-08-18,102900011022764,4.64
2021-08-18,102900051000463,5.74
2021-08-18,102900051000944,22.0
2021-08-18,102900051004294,3.92
2021-08-18,102900051010455,4.17
2021-08-18,106949711300068,1.98
2021-08-18,106958851400125,2.4
2021-08-19,102900005115762,5.37
2021-08-19,102900005115779,5.26
2021-08-19,102900005115786,3.2
2021-08-19,102900005115793,9.33
2021-08-19,102900005115823,5.22
2021-08-19,102900005115908,4.91
2021-08-19,102900005115946,6.37
2021-08-19,102900005115960,2.0
2021-08-19,102900005115984,4.22
2021-08-19,102900005116226,3.64
2021-08-19,102900005116233,5.79
2021-08-19,102900005116257,4.53
2021-08-19,102900005116509,5.9
2021-08-19,102900005116530,15.07
2021-08-19,102900005116547,4.51
2021-08-19,102900005116714,7.49
2021-08-19,102900005116790,4.67
2021-08-19,102900005116899,6.0
2021-08-19,102900005116912,8.67
2021-08-19,102900005116943,8.1
2021-08-19,102900005118817,9.98
2021-08-19,102900005118824,7.09
2021-08-19,102900005118831,3.32
2021-08-19,102900005119098,12.84
2021-08-19,102900005119944,8.08
2021-08-19,102900005119968,4.56
2021-08-19,102900005119975,2.0
2021-08-19,102900005125808,6.37
2021-08-19,102900005125815,5.89
2021-08-19,102900011000328,4.06
2021-08-19,102900011001806,3.87
2021-08-19,102900011006948,11.77
2021-08-19,102900011008164,4.04
2021-08-19,102900011008522,3.92
2021-08-19,102900011009970,6.56
2021-08-19,102900011013274,4.14
2021-08-19,102900011016701,5.26
2021-08-19,102900011022030,2.4
2021-08-19,102900011022764,3.6
2021-08-19,102900051000463,5.74
2021-08-19,102900051004294,3.92
2021-08-19,102900051010455,3.84
2021-08-19,106949711300068,1.96
2021-08-19,106958851400125,2.39
2021-08-20,102900005115762,5.34
2021-08-20,102900005115779,5.26
2021-08-20,102900005115786,3.45
2021-08-20,102900005115793,9.33
2021-08-20,102900005115823,5.19
2021-08-20,102900005115908,4.91
2021-08-20,102900005115946,5.87
2021-08-20,102900005115960,1.97
2021-08-20,102900005115984,4.22
2021-08-20,102900005116226,3.7
2021-08-20,102900005116233,5.6
2021-08-20,102900005116257,5.34
2021-08-20,102900005116509,5.78
2021-08-20,102900005116530,15.03
2021-08-20,102900005116547,4.52
2021-08-20,102900005116714,7.53
2021-08-20,102900005116790,4.67
2021-08-20,102900005116899,6.0
2021-08-20,102900005116905,3.01
2021-08-20,102900005116912,8.67
2021-08-20,102900005116943,8.1
2021-08-20,102900005117209,7.42
2021-08-20,102900005118817,9.97
2021-08-20,102900005118824,7.1
2021-08-20,102900005118831,3.32
2021-08-20,102900005119098,13.62
2021-08-20,102900005119944,8.12
2021-08-20,102900005119968,4.56
2021-08-20,102900005119975,2.0
2021-08-20,102900005123880,6.41
2021-08-20,102900005125808,5.9
2021-08-20,102900005125815,5.94
2021-08-20,102900005128748,5.0
2021-08-20,102900011000328,3.63
2021-08-20,102900011001219,5.17
2021-08-20,102900011001806,3.94
2021-08-20,102900011006948,12.13
2021-08-20,102900011008164,4.03
2021-08-20,102900011008522,3.92
2021-08-20,102900011009246,7.34
2021-08-20,102900011009970,6.37
2021-08-20,102900011012994,3.08
2021-08-20,102900011013274,4.22
2021-08-20,102900011016701,5.35
2021-08-20,102900011022764,4.73
2021-08-20,102900051000463,5.72
2021-08-20,102900051004294,3.92
2021-08-20,102900051010455,4.16
2021-08-20,106949711300068,1.99
2021-08-20,106958851400125,2.39
2021-08-21,102900005115762,5.09
2021-08-21,102900005115779,5.26
2021-08-21,102900005115786,3.82
2021-08-21,102900005115793,9.32
2021-08-21,102900005115823,5.12
2021-08-21,102900005115908,4.92
2021-08-21,102900005115946,5.06
2021-08-21,102900005115960,1.9
2021-08-21,102900005115984,4.22
2021-08-21,102900005116226,3.82
2021-08-21,102900005116233,5.6
2021-08-21,102900005116257,6.94
2021-08-21,102900005116509,5.95
2021-08-21,102900005116530,15.02
2021-08-21,102900005116547,4.5
2021-08-21,102900005116714,7.46
2021-08-21,102900005116790,4.67
2021-08-21,102900005116899,5.62
2021-08-21,102900005116905,3.0
2021-08-21,102900005116912,8.67
2021-08-21,102900005116943,8.25
2021-08-21,102900005117209,7.65
2021-08-21,102900005118817,9.86
2021-08-21,102900005118824,7.07
2021-08-21,102900005118831,3.32
